#{"t_start": 1783500481.0015528, "env_id": "None"}
r,l,t
108.15463,61,17.449013
107.711414,89,17.487179
109.454514,79,17.522147
107.587423,75,17.554239
106.749829,71,17.760757
108.378441,79,17.793505
107.74683,56,17.816784
106.539504,44,17.838194
107.716316,78,17.872177
106.93472,71,17.902579
107.059,60,17.928194
106.441481,54,17.949681
106.751122,57,18.140248
107.125226,59,18.164631
107.78884,65,18.192342
108.621543,66,18.222079
107.109183,73,18.253968
107.143358,56,18.277367
108.590857,79,18.312282
107.151157,61,18.339213
106.616864,56,18.535631
-43.351519,51,18.558062
107.126892,61,18.584414
107.648746,60,18.610112
107.725129,52,18.631803
106.870712,60,18.656742
107.994816,84,18.690698
106.896299,71,18.718014
-41.645745,81,18.94073
107.219779,56,18.965054
107.712492,52,18.987418
107.220877,87,19.024815
106.922233,61,19.051194
106.907129,68,19.079852
108.134057,68,19.107663
107.433775,47,19.128638
-42.131639,73,19.374651
106.749608,40,19.396252
106.743834,39,19.412858
-49.195,9,19.416369
106.74281,66,19.44533
107.170047,49,19.464952
108.330511,72,19.497364
107.07485,55,19.523866
107.45262,62,19.549736
-42.939077,54,19.574967
108.08288,56,19.817168
107.793977,50,19.842326
107.499852,57,19.867579
107.714224,56,19.893262
109.181104,65,19.927538
106.86168,42,19.949219
107.563444,56,19.975667
108.459502,55,20.00083
107.892383,66,20.030321
106.801673,47,20.279335
107.918785,52,20.307483
107.353849,45,20.330086
107.144907,54,20.359019
107.29205,63,20.387413
106.988492,48,20.408525
107.036126,61,20.437778
107.163524,49,20.463026
106.68979,41,20.482984
107.368674,55,20.510058
108.538968,54,20.756985
107.231711,60,20.789056
106.604095,42,20.81062
110.251087,73,20.842489
-46.089231,30,20.856823
-43.689836,49,20.879686
108.027107,49,20.90236
107.492102,42,20.923978
107.785966,59,20.950156
108.332532,53,20.976615
107.39081,52,21.229338
108.985841,63,21.260898
108.085087,53,21.292634
108.118168,51,21.316926
108.289895,50,21.3425
106.757782,42,21.364512
-42.347587,60,21.393379
109.95922,65,21.423996
107.172491,70,21.456538
107.049155,47,21.476439
-42.498636,59,21.733056
108.29133,50,21.758113
108.499999,64,21.784178
-45.986989,27,21.797365
107.404949,45,21.820122
108.247901,55,21.846176
107.912272,52,21.873463
106.266005,38,21.891221
108.083907,52,21.914949
107.23482,43,21.938476
107.461888,51,22.213558
107.874173,48,22.234858
107.493623,47,22.258743
107.062763,48,22.280637
108.968883,50,22.303336
107.545947,45,22.324557
108.821445,52,22.34692
107.818084,43,22.367286
109.327033,61,22.400328
109.168431,60,22.429283
107.832406,47,22.69471
108.190195,48,22.718266
107.255499,45,22.74801
107.823305,49,22.778195
106.67885,65,22.805973
106.819137,39,22.823426
106.641727,39,22.841609
106.972157,42,22.859611
108.095079,48,22.881067
107.598068,44,22.903429
107.120419,46,22.924017
-46.181106,27,22.937354
110.248108,55,23.192245
107.40238,43,23.210982
106.574781,67,23.242466
107.848118,70,23.278964
109.656686,53,23.305079
-42.810367,52,23.328443
107.592168,46,23.353437
108.012005,51,23.374522
108.166798,52,23.399063
-46.679273,31,23.413927
107.490175,51,23.670702
107.061519,54,23.695293
107.177425,37,23.71224
107.163075,49,23.733555
107.971929,43,23.751154
108.986703,49,23.773429
107.532527,44,23.793467
-45.631309,33,23.809795
108.061648,45,23.831293
108.06739,45,23.850718
107.476899,43,23.871193
107.03366,41,24.113597
108.188655,46,24.137816
107.382195,40,24.155338
107.561675,39,24.175681
107.653148,47,24.199485
107.106899,36,24.215283
107.633137,41,24.237139
107.663575,41,24.256335
108.303469,46,24.276499
107.71742,43,24.297842
-43.116994,50,24.322589
106.748055,46,24.345445
-45.937388,22,24.579429
108.37915,53,24.60335
108.350383,49,24.625359
107.115256,47,24.64693
110.10455,63,24.679726
107.315284,79,24.719199
107.858738,69,24.754951
107.761676,44,24.776274
108.139489,51,24.799327
107.106429,38,24.817645
107.08701,41,25.06939
107.396286,42,25.08888
107.980285,58,25.115455
108.161716,51,25.142354
107.01575,42,25.162294
107.947946,44,25.180617
107.891468,45,25.200471
107.100826,38,25.217527
-45.877752,27,25.229108
-43.104529,52,25.252983
108.367805,48,25.273714
107.111246,40,25.480194
107.572301,46,25.507913
107.724128,46,25.528355
107.963799,44,25.547982
107.967878,50,25.571628
108.216616,50,25.592179
107.711408,41,25.609461
107.030408,40,25.627179
107.560611,42,25.645512
108.216137,58,25.672054
107.694213,44,25.690461
107.504873,47,25.710075
108.141891,53,25.911295
108.392961,48,25.931366
107.270747,45,25.951046
107.547306,48,25.974361
107.460483,55,25.998506
-40.905965,63,26.029432
108.207581,46,26.050283
107.954071,50,26.074626
107.403162,41,26.093237
106.596191,37,26.110087
110.103732,58,26.31702
106.966264,42,26.335772
107.947107,45,26.356631
108.065583,47,26.37721
109.796424,55,26.400693
108.695658,49,26.423179
107.235129,38,26.439472
107.471115,37,26.455562
108.441,47,26.474513
107.447507,52,26.496689
108.096206,56,26.521851
110.176779,58,26.713781
107.007589,37,26.730161
107.730776,45,26.75009
108.113437,46,26.770414
107.842815,48,26.789819
108.765892,52,26.811608
107.484489,40,26.829391
108.305819,47,26.848326
108.163364,41,26.86566
106.943757,43,26.882507
107.721688,40,26.89889
107.486175,43,27.077295
107.138921,41,27.09424
109.237394,52,27.116059
107.115582,43,27.134317
107.187618,41,27.153667
106.958525,39,27.170663
107.125834,38,27.1866
107.819578,42,27.203729
107.465307,38,27.21725
109.619383,62,27.242289
106.965025,40,27.257276
107.005745,59,27.281076
107.850974,51,27.496565
107.759111,45,27.518436
108.282365,47,27.54221
109.142639,48,27.563546
106.881289,60,27.590717
107.548574,42,27.610131
107.283045,38,27.627616
107.402259,47,27.647397
107.466232,44,27.666938
108.685366,54,27.690467
107.577265,39,27.706743
108.75086,45,27.904205
107.849964,40,27.921853
107.564106,48,27.941529
108.290916,55,27.963248
108.599494,43,27.981554
109.455418,60,28.006172
107.665132,51,28.0271
108.040608,47,28.046835
107.258873,45,28.064829
-42.840515,55,28.087886
108.252418,42,28.268996
107.37205,41,28.283714
108.3913,55,28.309207
106.86873,34,28.324457
107.441972,43,28.341148
107.023743,48,28.360845
109.706986,54,28.383776
107.290032,40,28.402274
107.810424,49,28.423272
108.200073,64,28.449686
107.36359,43,28.468209
107.245256,39,28.66436
107.232597,37,28.680603
107.096899,43,28.700265
107.733796,44,28.72126
109.08427,45,28.739565
107.460943,38,28.754917
106.977799,37,28.769833
107.722116,64,28.793455
107.814257,54,28.816439
108.334832,47,28.836712
107.946545,43,28.853744
-45.142236,34,28.867121
109.132178,53,29.050672
107.545382,44,29.070972
107.87867,42,29.087934
108.986349,56,29.109482
107.715945,46,29.128936
108.09602,42,29.146749
-47.595197,16,29.154381
107.147184,36,29.16895
107.280963,41,29.186685
109.877277,57,29.213638
-49.098512,9,29.21758
108.865557,48,29.238769
106.691568,32,29.415865
107.897221,48,29.437268
108.230694,52,29.459082
108.429377,46,29.479985
107.884165,48,29.502226
107.13778,35,29.516392
107.692872,40,29.532947
108.228748,46,29.551825
107.663516,42,29.569645
107.758511,50,29.588664
107.329563,40,29.60807
107.216775,38,29.623721
107.493101,61,29.814512
107.993089,51,29.835513
109.603991,53,29.855841
107.004059,38,29.869433
107.413038,37,29.883736
107.37604,39,29.899389
107.615158,39,29.916275
107.875384,52,29.939688
109.041898,47,29.960775
106.733559,39,29.978424
108.141223,42,29.996382
107.177691,36,30.012258
108.568761,43,30.198104
107.36329,37,30.213843
106.910244,38,30.232538
109.002923,50,30.256083
106.511323,34,30.270961
108.754484,48,30.291612
107.920076,41,30.308124
108.350992,49,30.328492
107.601486,46,30.34809
107.556264,39,30.363598
107.733217,40,30.380618
108.518168,52,30.575426
107.687384,47,30.593734
107.24375,45,30.612944
107.440359,37,30.627744
106.467553,35,30.641395
108.360371,53,30.663056
108.085747,49,30.68202
109.514259,51,30.704879
108.819349,47,30.725257
106.520987,30,30.737893
107.691382,40,30.755148
108.324667,41,30.772609
107.15502,37,30.957497
107.603373,45,30.976868
107.641295,41,30.995229
107.961592,41,31.012552
107.373216,39,31.030455
107.361453,60,31.057098
107.604214,42,31.074558
108.201402,49,31.095469
106.535009,34,31.109638
108.585725,49,31.129737
107.444497,39,31.147218
107.315346,34,31.162238
107.901501,41,31.343793
107.490172,38,31.358732
107.641917,42,31.375446
-46.147525,23,31.383758
108.005709,38,31.398366
109.193666,50,31.420786
108.863934,44,31.438788
107.422182,44,31.458121
106.884335,37,31.474655
106.783881,34,31.489753
-47.740969,18,31.497279
106.503262,35,31.513247
106.782285,37,31.529579
107.430765,37,31.546004
107.752618,50,31.745054
107.630905,51,31.768944
107.939496,46,31.787722
108.246548,44,31.80686
107.397072,79,31.842661
107.988288,39,31.859295
108.085822,49,31.880224
107.584702,38,31.896899
106.620975,33,31.909506
109.291373,51,31.929622
106.852087,35,31.943659
107.435672,46,32.131371
107.286509,35,32.145458
108.36063,43,32.160945
107.531895,39,32.176238
107.521741,43,32.194406
107.491883,40,32.212093
108.307268,42,32.228939
107.944682,45,32.247995
108.525107,44,32.267109
107.661531,42,32.2852
107.432293,39,32.300689
108.193619,41,32.319643
107.757078,39,32.336735
108.824104,55,32.527693
106.9952,37,32.543744
107.06691,35,32.558775
-41.325029,57,32.583893
107.478041,38,32.601078
107.083392,52,32.625435
107.868256,40,32.643285
107.360127,39,32.660558
108.978932,54,32.682579
108.113869,51,32.705353
108.136105,51,32.724452
107.306003,39,32.912502
107.825691,49,32.932513
106.627811,35,32.946987
109.143629,50,32.967745
107.598659,42,32.985691
106.926098,38,33.000053
108.263991,44,33.020354
107.871528,53,33.042386
107.520297,36,33.057549
108.405971,44,33.076302
109.27877,49,33.097776
107.772215,43,33.284049
109.355295,57,33.309916
-47.330668,18,33.318105
106.583284,32,33.331258
107.970512,49,33.353835
107.428366,42,33.372673
108.063209,41,33.390608
106.977435,32,33.40426
107.945311,43,33.422197
108.328312,47,33.442014
109.698906,60,33.465172
107.789106,40,33.481298
-48.727195,11,33.486497
108.265394,44,33.675354
107.70337,38,33.692796
107.918428,47,33.712408
107.562628,36,33.727063
106.254959,31,33.739465
106.440854,49,33.759274
107.117598,40,33.774569
107.176074,44,33.794429
107.420018,44,33.812994
108.331412,43,33.83053
106.73563,36,33.845427
107.236563,36,33.860982
107.109916,35,33.875508
107.368832,39,34.070379
107.168148,32,34.083513
106.597194,33,34.100756
107.249756,38,34.119922
107.784481,46,34.140727
107.205993,36,34.15713
107.952292,42,34.175909
107.364877,39,34.193431
107.783481,54,34.217189
107.932371,38,34.233543
109.456907,47,34.256118
-46.684035,18,34.264231
107.391288,36,34.280085
109.772586,59,34.472907
106.732257,34,34.487851
107.494949,64,34.516028
107.799074,42,34.533651
108.006039,50,34.554768
107.444706,38,34.569379
106.653351,38,34.586742
107.894388,39,34.603974
107.431093,47,34.625338
106.943984,34,34.640576
107.943152,50,34.662088
106.521054,32,34.676466
107.662164,46,34.866132
108.968817,45,34.886322
107.105058,33,34.899483
107.406067,46,34.920955
108.365574,44,34.940662
107.518728,45,34.959572
107.609159,37,34.974932
106.679536,37,34.990943
106.883698,37,35.006806
107.170015,51,35.027395
109.05848,44,35.045825
107.941384,43,35.063821
106.662193,30,35.248612
106.807726,34,35.264026
107.42086,36,35.279115
107.990508,41,35.307224
107.674882,47,35.346988
107.410902,38,35.366389
108.340546,44,35.412786
109.439914,54,35.440663
107.476784,42,35.48716
107.899532,39,35.506978
107.24706,38,35.530727
107.095921,40,35.580175
